"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099173","GO:0099173","postsynapse organization","93/4700","245/18860",0.379591836734694,1.52321320017369,4.74905114494305,3.76985345448497e-06,0.000596896407430425,0.000487891533772124,"ABHD17A/ABHD17C/ABI2/ABL1/ACTB/ARF1/ARF4/ARF6/ARHGAP33/ARHGAP44/ASIC1/BAIAP2/CAPRIN1/CARMIL3/CBLN1/CC2D1A/CDC42/CDK5R1/CHMP2B/CHRNA7/CNTNAP1/CPNE6/CRIPT/CTNND2/CTTN/CUX2/CYFIP2/DBN1/DISC1/DNAJA3/DOCK1/DOK7/DVL1/EFNA1/EPHB1/EPHB2/EPHB3/ETV5/FARP1/FGFR1/FNTA/GIT1/GLRB/GPHN/GRID2/IGF1R/INS/INSYN1/ITGB3/ITPKA/KIF1A/KIF2C/LAMA5/LRFN2/LRFN4/LRRC4/LRRK2/MAPRE3/MARK1/MYH10/NECTIN3/NEURL1/NF1/NLGN1/NLGN2/NOS1AP/NRP2/NRXN1/NRXN2/NTNG2/NUMBL/PAFAH1B1/PDLIM5/POTEE/POTEJ/PRICKLE1/PTEN/RAC1/RAC3/RER1/S1PR2/SEMA3F/SHISA6/SIPA1L1/SPTBN2/SSH1/SYNDIG1/SYNGAP1/TANC1/TANC2/TMEM108/WNT5A/ZNF804A",93
"GO:0001823","GO:0001823","mesonephros development","47/4700","103/18860",0.456310679611651,1.83106796116505,4.87248034235028,3.77902125628632e-06,0.000596896407430425,0.000487891533772124,"ADAMTS16/ARG2/BASP1/BMP2/BMP4/BMPER/CRLF1/CTNNB1/EPCAM/FGF8/FGFR1/FOXC1/GDF11/GREM1/GZF1/HOXB7/HS2ST1/HS3ST3A1/KIF26B/LAMA5/LHX1/LZTS2/NOG/NPNT/OSR1/PAX2/PBX1/PKD1/PKD2/PTCH1/RARB/RET/SHH/SLIT2/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SOX8/VEGFA/WNT1/WNT11/WNT2B/WNT9B/ZBTB16",47
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","120/4700","334/18860",0.359281437125749,1.44171232004077,4.69243806007724,4.12041200105324e-06,0.000634945439576936,0.000518992073868221,"ABCC8/ABLIM3/ACSL3/ADAM8/ADAM9/AKAP5/AKT2/ANK3/ANP32B/ARF6/ARHGEF5/ATP2C1/BAD/BAG3/BAP1/BSG/C2CD2L/CAPN10/CCT6A/CDK5R1/CEMIP/CEP295/CFTR/CHRM3/CNST/COMMD1/CTDSPL2/DNM1L/DYNLL1/EDEM1/ERBB2/ERGIC3/FRMD4A/GCK/GNA11/GPR27/GSK3A/HIF1A/HPCA/HRAS/HTRA2/IL13/INS/IPO5/ISL1/ITGAM/JAK2/KCNB1/KCNN4/LEP/MAPK14/MAPK8/MAVS/MCU/MDM2/MICALL2/MTCL1/MYH10/MYO18A/MYO1C/MYRIP/NADK/NLGN2/NNAT/NPEPPS/NR1H2/OAZ3/ORAI1/PARD6A/PCK2/PFKFB2/PFKM/PINK1/PLCB1/PLK3/PPARG/PPIA/PPM1A/PRKCA/PRKCB/PRKCD/PRKCE/PRKN/PRR5L/PSMD9/PTP4A3/PTPN23/RAC1/RAN/RAPGEF4/RHOU/RIPOR1/RNF31/RPH3AL/RUFY3/RXRA/SAE1/SEC24A/SH3GLB1/SHH/SLC30A8/SMAD3/SORL1/SOX4/STX4/TCF7L2/TCP1/TGFB2/TLR2/TMEM132A/TMEM30B/TMEM97/TRH/TRIM28/UBE2J2/UBL5/UNC13B/VPS28/VSNL1/ZIC1",120
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","93/4700","246/18860",0.378048780487805,1.51702127659574,4.7025426919254,4.59366978359745e-06,0.000676898296064121,0.000553283524181633,"ABL1/ADPRHL1/ANAPC2/AUTS2/BMP4/BMPR2/BSG/CDH4/CLSTN3/CPNE6/CTNNB1/CTTN/CYFIP1/CYFIP2/DDR1/DISC1/DNM2/DRAXIN/DVL1/EDN3/EDNRA/EMX1/ESR1/FLRT1/GAREM2/GOLGA4/IFRD1/IMPACT/ISLR2/ITGA4/ITGB1/KIF26B/LAMB2/LHX1/LHX2/LIMK1/LZTS2/MACF1/MAPT/MEGF8/MT3/NDEL1/NEDD4L/NOTCH1/NPR2/NRP2/NTN1/OLFM1/PAFAH1B1/PAK6/PLXNA1/POU4F2/PPP2R3A/PRICKLE1/PRKCZ/PRKG1/PRKN/PTK7/RDH10/RGMA/RIMS1/RIMS2/RND2/RNF157/RUFY3/SEMA3F/SEMA4F/SEMA6D/SHH/SLC23A2/SLIT2/SNX32/SPAG6/SSNA1/ST8SIA2/STK11/SYT1/SYT17/TBX2/TFAP2C/TMEM108/TRIM28/TRIM46/TRPV2/TTL/ULK1/UNC13A/VEGFA/WNT11/WNT3A/WNT5A/YAP1/ZFYVE27",93
"GO:0007178","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","153/4700","446/18860",0.34304932735426,1.3765766625322,4.63685371252485,4.60693680448832e-06,0.000676898296064121,0.000553283524181633,"ABL1/ACVR1B/ACVR2A/ACVR2B/ADAM9/ADAMTSL2/AKAP11/APPL1/ARK2C/ARRB2/ATOH8/BAMBI/BMP2/BMP4/BMPER/BMPR1A/BMPR2/CAV1/CAV2/CCN1/CD109/CHRD/CIDEA/COL1A2/CREB1/CRIM1/CSNK2B/CTDSPL2/DKK3/DLX1/DMRT1/DUSP22/ECSIT/EGR1/ERFE/FBXL15/FGF9/FNTA/FOS/FOXH1/FST/FSTL3/FURIN/FUT8/GDF1/GDF11/GDF7/GLCE/GREM1/HIVEP1/HSPA1A/HTRA1/IL13/ING1/ING2/INHBB/INTS9/ITGB8/JAK2/KCP/LDLRAD4/LEFTY1/LEFTY2/LRP1/LTBP2/LTBP3/LTBP4/MAGI2/MAPK14/MEGF8/MICOS10-NBL1/MIR199A1/MIR210/MIR212/MIR564/MYOCD/NBL1/NCLN/NEO1/NFIA/NKX2-1/NOG/NOMO1/NOMO3/NOTCH1/NPNT/NRROS/PALM2AKAP2/PALS1/PCSK6/PDCD4/PDPK1/PEG10/PIN1/PML/PPARG/PPM1A/PPM1L/PRDM16/RASL11B/RBBP4/RBPJ/RBPMS/RGMA/RNF111/RUNX2/SAP30/SCX/SH2B1/SHH/SKI/SKIL/SKOR1/SLC2A10/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SNX25/SNX6/SORL1/SOX11/SPI1/SPRED1/SPTBN1/SRC/STK11/STRAP/STUB1/SUDS3/TGFB2/TGFBR3L/TGIF1/TGIF2/THBS1/TSKU/TTK/UBE2D1/UBE2O/VWC2/VWC2L/WFIKKN2/WNT1/WNT5A/ZBTB7A/ZC3H3/ZEB1/ZFYVE9/ZMIZ1/ZNF703/ZYX",153
"GO:0001657","GO:0001657","ureteric bud development","45/4700","98/18860",0.459183673469388,1.84259661311333,4.818033481696,4.90516703017414e-06,0.00070433739310546,0.000575711709330965,"ADAMTS16/ARG2/BASP1/BMP2/BMP4/BMPER/CRLF1/CTNNB1/EPCAM/FGF8/FGFR1/FOXC1/GDF11/GREM1/GZF1/HOXB7/HS2ST1/HS3ST3A1/KIF26B/LAMA5/LHX1/LZTS2/NOG/NPNT/OSR1/PAX2/PBX1/PKD2/PTCH1/RARB/RET/SHH/SLIT2/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SOX8/VEGFA/WNT1/WNT11/WNT2B/WNT9B",45
"GO:0048638","GO:0048638","regulation of developmental growth","119/4700","332/18860",0.358433734939759,1.43831068956678,4.64208903323141,5.13551507688708e-06,0.000719702879754824,0.000588271159773607,"ABL1/ACTN3/ADRB1/ADRB2/ADRB3/AGRN/ANAPC2/ATP8A2/ATRN/BASP1/BCL2L11/BMPR1A/BMPR2/CACNA2D2/CAPN3/CCNB1/CDH4/CDKN1B/CHD7/CPNE6/CREB1/CTTN/DIO3/DISC1/DLL1/DNM2/DRAXIN/DUSP6/FGF8/FGF9/FGFR1/FGFR3/FOSL2/FOXC1/FXN/GATA6/GHR/GLI1/GNAS/GOLGA4/GPAT4/GSK3A/HEY2/HMGA2/HSF1/HTRA2/IFRD1/IGF2/ISLR2/JARID2/KCNK2/LEP/LIMK1/LIN7B/MACF1/MAEL/MAPK14/MAPT/MEF2C/MEGF8/MIR199A1/MT3/MYOD1/NEDD4L/NIPBL/NKX2-5/NOG/NOTCH1/NPPC/NRG1/NTN1/OLFM1/PAFAH1B1/PARP2/PIK3CA/PIM1/PLCB1/PLS1/POU4F2/PRKN/PTCH1/PTEN/RAI1/RBPJ/RGMA/RGS2/RIMS1/RIMS2/RND2/RNF157/RUFY3/SEMA3F/SEMA4F/SEMA6D/SGPL1/SLC23A2/SOCS2/SOX15/SPTBN4/STAT5A/STC2/SYT1/SYT17/TBX2/TP73/TRIM46/TRPV2/TTL/ULK1/UNC13A/VEGFA/VGLL4/WNT3A/WNT5A/WWC2/YAP1/YY1/ZFPM2/ZFYVE27",119
"GO:0021510","GO:0021510","spinal cord development","47/4700","104/18860",0.451923076923077,1.81346153846154,4.79247894889649,5.24000197352357e-06,0.000719702879754824,0.000588271159773607,"ACTL6A/BAG3/CHRD/CLN8/DLL1/DRAXIN/DYNC2H1/EED/GATA2/GDF11/GDF7/GIGYF2/GLI2/GSX1/GSX2/HOXD10/IFT122/ISL1/LBX1/LHX1/LMO4/MDGA1/MNX1/NF1/NOG/NOTCH1/OLIG3/PAX7/PBX3/PHGDH/PHOX2A/PKD1/PKD2/PTBP2/PTCH1/SHH/SOX1/SOX11/SOX12/SOX13/SOX4/SRD5A1/SUFU/UNCX/WNT1/WNT3A/ZIC1",47
"GO:0043434","GO:0043434","response to peptide hormone","157/4700","461/18860",0.34056399132321,1.36660359071399,4.59120516066478,5.53907630155014e-06,0.000744593278153059,0.000608616088138969,"AANAT/ABCC8/ACE/AGTRAP/AHCYL1/AKT2/ALAS1/AP3S1/APC/APPL1/ASS1/BAIAP2/BSG/CACNA2D3/CAD/CAPN10/CAV1/CAV2/CDC6/CFLAR/COL1A1/CPEB2/CREB1/CRHR2/CSK/CTSD/CUL7/CYC1/CYP11B1/DAG1/DENND4C/DNAI1/EDNRA/EGR1/EIF2B2/EIF2B5/ENPP1/ERFE/F7/FAM114A1/FAT1/FBP1/FER/FOS/GAB1/GCGR/GCK/GHR/GKAP1/GNAI1/GNAS/GSK3A/GSTP1/HADH/HDAC9/HRAS/HSD11B2/HSF1/IGF1R/IGF2/INHBB/INPPL1/INS/INSIG1/INSIG2/ITGB3/JAK2/JAK3/JUND/KANK1/KAT2B/KCNQ1/KHK/KL/KLF11/KLF2/KLF3/KLF5/LEP/LEPROTL1/LPIN1/LPIN3/MAPK14/MDM2/MYO1C/NCK1/NCOA1/NDEL1/NFKB1/NPR2/NR4A1/NR4A3/NR5A1/NUDC/PCK2/PCSK9/PDE3B/PDK2/PDPK1/PIK3CA/PIP4K2A/PIP4K2B/PIP4K2C/PLCB1/POMC/POU4F2/PPARG/PRKCA/PRKCB/PRKCD/PRKCZ/PRKDC/PTPRE/PTPRJ/RAB10/RAB8A/RAC1/RAP1GDS1/RB1/RELA/RHOQ/RNF7/RPS6KB1/SCAP/SHOC2/SIK2/SLC22A12/SLC27A4/SLC2A4/SLC39A14/SMAD3/SOCS2/SOCS3/SORL1/SRC/SRD5A1/SREBF1/SRSF5/SRSF6/STAT5A/STAT6/STC2/STXBP3/STXBP4/TCF12/TOP1/TRARG1/TRIB3/TRIM24/TSC2/TSHR/VGF/WDTC1/WNT1/ZBED3/ZDHHC7/ZNF592",157
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","126/4700","356/18860",0.353932584269663,1.42024862538848,4.61184946635526,5.66373611330544e-06,0.000745489265913829,0.000609348451137643,"ABL1/AMER3/APC/APC2/APCDD1/ATP6V0C/ATP6V1C2/BAMBI/BMAL1/BMP2/CAV1/CCAR2/CCNY/CCNYL1/CDC73/CDK14/CHD8/COL1A1/CSNK1G2/CTNNB1/CTNND2/CYLD/DACT1/DISC1/DIXDC1/DKK3/DRAXIN/EGR1/FGF9/FOXL1/FOXO3/FRMD8/FUZ/G3BP1/GLI1/GREM1/GSC/GSK3A/HHEX/HIC1/HMGA2/IGFBP2/IGFBP6/ISL1/JADE1/KANK1/LBX2/LIMD1/LRP1/LRRK1/LRRK2/LYPD6/LZTS2/MACF1/MAD2L2/MAPK14/MDFI/MDFIC/MDK/MIR199A1/MIR203A/MIR212/NFATC1/NFKB1/NKD2/NKX2-5/NOG/NOTCH1/NPHP4/OTULIN/PIN1/PLEKHA4/PLPP3/PPM1A/PPP2R3A/PRICKLE1/PRKN/PTK7/PTPRO/PTPRU/RBMS3/RBPJ/RNF14/RNF146/RNF213/RPS12/RSPO3/SDHAF2/SENP2/SHH/SHISA6/SKI/SMAD3/SMAD4/SMARCA4/SNAI2/SOX13/SOX4/SPIN1/SRC/STK11/TBL1XR1/TCF7L1/TCF7L2/TLE4/TLE5/TLR2/TMEM131L/TMEM132A/TMEM170B/TMEM198/TNKS2/TSC2/TSKU/UBAC2/VCP/VGLL4/WNK1/WNT11/WNT3A/WNT5A/WNT5B/WWOX/YAP1/ZBED3/ZNF703",126
"GO:0048639","GO:0048639","positive regulation of developmental growth","70/4700","174/18860",0.402298850574713,1.61433113230619,4.69024586176648,5.84274204821395e-06,0.000753356005318688,0.000615778571182334,"ACTN3/AGRN/ANAPC2/ATP8A2/BASP1/BMPR1A/BMPR2/CACNA2D2/CAPN3/CCNB1/CDH4/CHD7/CPNE6/CREB1/DIO3/DISC1/DLL1/FGF8/FGF9/FGFR1/GATA6/GHR/GLI1/GOLGA4/HEY2/HMGA2/HSF1/IGF2/ISLR2/LEP/LIMK1/MACF1/MAPK14/MAPT/MEF2C/MEGF8/MIR199A1/MYOD1/NEDD4L/NIPBL/NOTCH1/NRG1/NTN1/PAFAH1B1/PARP2/PIM1/PLCB1/PLS1/POU4F2/PRKN/RBPJ/RIMS1/RIMS2/RND2/RNF157/RUFY3/SLC23A2/SOX15/SPTBN4/STAT5A/SYT1/SYT17/TBX2/TRPV2/UNC13A/VEGFA/WNT3A/YAP1/ZFPM2/ZFYVE27",70
"GO:0045165","GO:0045165","cell fate commitment","110/4700","304/18860",0.361842105263158,1.45198768197088,4.5771784185035,7.05554356217377e-06,0.00089101978611933,0.00072830227265481,"APC/APC2/ATOH1/BCL11B/BMP2/BMP4/BMPR1A/BRD2/CDC42/CDC73/CHD3/CHD4/CTNNB1/CTR9/CTSL/CYLD/DLL1/DLX1/EDNRA/EPAS1/ESRP1/EYA2/FEV/FGF8/FGFR1/FOXA1/FOXG1/GATA2/GATA6/GATAD2A/GDF7/GLI2/GSC/GSX1/GSX2/HEY2/HOXD10/ID2/IFRD1/IL6R/ISL1/ITGB1/JAK3/KDM6B/LBX1/LMO4/MCL1/MEF2C/MGA/MNX1/MTA1/MTA3/MYOD1/NFIA/NKX2-1/NKX2-5/NOTCH1/NOTCH3/NR2E1/NR2F2/OLIG3/OPA1/PAX2/PAX7/PITX1/PML/PPARG/PRDM11/PRDM12/PRKDC/PTCH1/PTCH2/PTF1A/RAB10/RBBP4/RBPJ/RHOA/RTF1/RUNX2/SHH/SMAD1/SMAD2/SMAD4/SMAD5/SOCS3/SOX1/SOX13/SOX8/STAT5A/STAT6/SUFU/TBR1/TBX2/TBX21/TCF3/TCF7L2/TEAD4/TFAP2C/TGFB2/WNT1/WNT10A/WNT11/WNT16/WNT2B/WNT3A/WNT5A/WNT5B/WNT9B/ZDHHC16/ZFPM1",110
"GO:0016055","GO:0016055","Wnt signaling pathway","164/4700","487/18860",0.336755646817248,1.35132159552624,4.52538905421367,7.19246740932033e-06,0.00089101978611933,0.00072830227265481,"ABL1/AMER3/APC/APC2/APCDD1/ATP6V0C/ATP6V1C2/BAMBI/BCL9/BMAL1/BMP2/CAV1/CCAR2/CCND1/CCNE1/CCNY/CCNYL1/CDC42/CDC73/CDK14/CHD8/COL1A1/CSNK1G2/CSNK2B/CTNNB1/CTNND2/CTR9/CYLD/DAAM1/DACT1/DISC1/DIXDC1/DKK3/DRAXIN/DVL1/DVL3/EDNRA/EGR1/EPM2A/FGF9/FOXL1/FOXO3/FRMD8/FUZ/FZD10/FZD3/G3BP1/GLI1/GREM1/GRK5/GRK6/GSC/GSK3A/HBP1/HHEX/HIC1/HMGA2/IFRD1/IFRD2/IGFBP2/IGFBP6/ISL1/JADE1/KANK1/LBX2/LIMD1/LRP1/LRRK1/LRRK2/LYPD6/LZTS2/MACF1/MAD2L2/MAGI2/MAPK14/MARK1/MARK2/MDFI/MDFIC/MDK/MIR199A1/MIR203A/MIR212/NFATC1/NFKB1/NKD2/NKX2-5/NOG/NOTCH1/NPHP4/OTULIN/PIAS4/PIN1/PKD1/PKD2/PLEKHA4/PLPP3/PPM1A/PPP2R3A/PRICKLE1/PRKN/PTK7/PTPRO/PTPRU/RAC1/RAC3/RBMS3/RBPJ/RHOA/RNF138/RNF14/RNF146/RNF213/ROR1/RPS12/RSPO3/RTF1/SDHAF2/SENP2/SHH/SHISA6/SKI/SMAD3/SMAD4/SMARCA4/SNAI2/SOX13/SOX4/SPIN1/SRC/STK11/TBL1XR1/TCF7/TCF7L1/TCF7L2/TLE4/TLE5/TLR2/TMEM131L/TMEM132A/TMEM170B/TMEM198/TNKS2/TSC2/TSKU/UBAC2/VANGL1/VAX2/VCP/VGLL4/WNK1/WNT1/WNT10A/WNT11/WNT16/WNT2B/WNT3A/WNT5A/WNT5B/WNT9B/WWOX/YAP1/ZBED3/ZNF703",164
"GO:0001701","GO:0001701","in utero embryonic development","147/4700","429/18860",0.342657342657343,1.37500371968457,4.52654043918104,7.52918496753581e-06,0.000914795973555601,0.000747736466613981,"ACTL6A/ACVR1B/APBA2/APBA3/ARHGDIG/ARMC5/ARNT2/BAP1/BCL2L11/BIRC6/BMI1/BMP2/BMPR1A/BNIP2/BRK1/BTF3/BYSL/CAMSAP3/CAPN2/CCM2/CCN1/CCNB1/CCNB1IP1/CELF4/CHD7/CHD8/CHEK1/CHTOP/CMIP/CMTM3/CNOT3/CTCF/CTNNB1/CTR9/CUL4A/DBN1/DNAJB6/EDNRA/EMG1/EMX1/ENDOG/EPAS1/FGFR1/FKRP/FOXC1/FOXF1/FURIN/FUT8/GATA2/GATA6/GDF1/GINS1/GNA12/GPI/GSE1/HEG1/HEY1/HEY2/HIF1A/HINFP/HM13/HS6ST1/HSF1/IGF2/ITGB1/KDM4C/KDM8/KLF2/KRT8/LLGL2/MAFG/MATR3/MBNL1/MDFI/MFN2/MGAT1/MIB1/MXI1/MYB/MYH10/NCOA1/NDEL1/NEK2/NOG/NOTCH1/NR2F2/NR5A2/PDGFRA/PKD1/PKD2/PLK4/PLPP4/PPP4R4/PSMC3/PSMC4/PTCH1/PTH1R/PTPN18/RBBP6/RBBP8/RBPJ/RCN1/RDH10/RIC8A/RPA1/RRM2/RSPO3/RTF1/SEC24C/SENP2/SKIL/SLC25A34/SMAD2/SMAD3/SMAD4/SMG9/SOCS3/SOX15/SOX8/SPECC1/SPINT1/SPINT2/SRSF1/ST14/TAF8/TBL1XR1/TEAD4/TENT5C/TFAP2C/TMED2/TRIM28/TTLL4/UNK/UPF3A/VASH1/VASH2/VEGFA/WDR19/WDTC1/WNT3A/WNT9B/XAB2/YAP1/YBX1/ZFPM2/ZMIZ1/ZNF830",147
"GO:0006998","GO:0006998","nuclear envelope organization","32/4700","63/18860",0.507936507936508,2.03823032759203,4.75550176722882,8.59653378656468e-06,0.00100579445302807,0.000822116856859383,"AKAP8L/ANKLE2/BANF1/BROX/CHEK1/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/FNTA/LEMD2/LMNA/LMNB1/LMNB2/LPIN1/NEK6/PAFAH1B1/PLK1/PRKCA/PRKCB/RCC1/REEP3/SPAST/TMEM201/TMEM43/TOR1AIP1/UBE2I/UBXN2A/UBXN2B/VRK1/WEE1",32
"GO:0048278","GO:0048278","vesicle docking","32/4700","63/18860",0.507936507936508,2.03823032759203,4.75550176722882,8.59653378656468e-06,0.00100579445302807,0.000822116856859383,"ARF6/BLOC1S6/CAV2/CFTR/CPLX2/EXOC3/EXOC6/GNAO1/KCNB1/NDRG4/PPFIA3/RAB11A/RAB11FIP3/RAB8A/RALB/RIMS1/RIMS2/SNPH/STX11/STX12/STX17/STX1A/STX3/STX4/STX5/STXBP1/STXBP2/STXBP3/SYT1/TPRG1L/UNC13A/UNC13B",32
"GO:0106106","GO:0106106","cold-induced thermogenesis","63/4700","154/18860",0.409090909090909,1.64158607350097,4.60576161912471,8.88501562842833e-06,0.00102064597709837,0.00083425620426927,"ABHD6/ACOT11/ACOT13/ACTN3/ACVR2B/ADCYAP1/ADIPOR2/ADRB1/ADRB2/ADRB3/ALMS1/APC/BMAL1/CAV1/CIDEA/CLSTN3/CNOT3/DECR1/DYNC1H1/EHMT1/EPAS1/FABP5/GADD45G/GNAS/GPR3/HADH/HCRT/HSF1/IGF1R/IL13/IL4R/JAK2/KDM3A/KDM6B/LAMA4/LEP/LEPR/LNPEP/LPIN1/MCRIP2/MFN2/NOTCH1/NPR3/NR1H2/PGAM5/PLCL1/PLCL2/PPARGC1A/PRDM16/PWWP2B/QKI/RB1/RBPJ/SCD/SLC25A44/SMARCA4/STAT6/STK11/SYK/TRPV2/TSHR/VEGFA/ZNF516",63
"GO:0071763","GO:0071763","nuclear membrane organization","27/4700","50/18860",0.54,2.16689361702128,4.75990736934476,9.97583720692735e-06,0.00112548820488155,0.000919952205586195,"AKAP8L/ANKLE2/BANF1/BROX/CHEK1/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/LEMD2/LPIN1/NEK6/PAFAH1B1/PLK1/PRKCA/PRKCB/RCC1/REEP3/SPAST/TMEM43/TOR1AIP1/UBE2I/UBXN2A/UBXN2B/VRK1/WEE1",27
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","39/4700","83/18860",0.469879518072289,1.88551653422199,4.65799749108558,1.05039778593992e-05,0.0011642830195734,0.000951662333854335,"B3GALT6/B3GNT2/B3GNT4/B3GNT7/B4GALT7/BMPR2/CHPF/CHPF2/CHST12/CHST14/CHST15/CHST8/CSGALNACT1/CSGALNACT2/CTNNB1/DSE/EXT2/EXTL3/FAM20B/FOXL1/GAL3ST3/GLCE/HS2ST1/HS3ST1/HS3ST2/HS3ST3A1/HS3ST4/HS6ST1/HS6ST3/NDST1/NDST3/PXYLP1/SLC2A10/ST3GAL3/ST3GAL4/ST3GAL6/TCF7L2/TM9SF2/XYLT2",39
"GO:0021537","GO:0021537","telencephalon development","105/4700","291/18860",0.360824742268041,1.44790524237771,4.43623980683765,1.29506116116493e-05,0.00141072352004138,0.00115309801391563,"ADGRG1/ALDH1A3/ARL13B/ATF5/ATOH1/ATP1B2/ATP2B4/BAX/BCL11B/BLOC1S6/BMERB1/BMP2/BMP4/BTBD3/CDK5R1/CHD7/CTNNB1/DCLK2/DISC1/DIXDC1/DLX1/DRAXIN/EFHC1/EFNA2/EIF2B5/EMX1/EMX2/EPHB2/EPHB3/FBXO45/FGF8/FOS/FOXG1/FOXP2/GSX2/HIF1A/HTR6/ID2/ID4/IGF2BP1/KCNC1/KDM2B/KDM6B/KIF26A/LHX1/LHX2/LRRK2/LYPD6/MBOAT7/MCPH1/MDGA1/MDK/MYH10/NCOA1/NDEL1/NF1/NKX2-1/NOTCH2NLC/NR2E1/NR4A3/NRG3/NTRK2/NUMBL/PAFAH1B1/PALS1/PHACTR1/PHLPP2/PLCB1/PRDM8/PTEN/RAC1/RAN/RARB/RFX4/RHOA/RNF7/RTN4RL2/SALL3/SHH/SKI/SLIT2/SRD5A1/SRGAP2/SRGAP2C/SUN1/TACC1/TACC2/TACC3/TBR1/TFAP2C/TMEM108/TMEM14B/TP73/TRAPPC9/TSKU/UNCX/VPS13B/WDR62/WNT3A/WNT5A/XAB2/XRN2/ZDHHC16/ZIC1/ZMIZ1",105
"GO:0048562","GO:0048562","embryonic organ morphogenesis","110/4700","308/18860",0.357142857142857,1.43313069908815,4.41545628463424,1.3761308501039e-05,0.001473626222196,0.00120451346130414,"ALDH1A3/ANKRD24/ARL13B/ASB2/ATOH1/ATP8A2/BBS5/BMI1/BMP4/CHD7/CTNNB1/DLL1/DLX6/DNAAF1/DVL1/DYNC2I1/EDNRA/EFNA1/EPHB2/FGF8/FGF9/FGFR1/FOXF1/FOXF2/FOXG1/FOXH1/FRS2/FUZ/FZD3/GATA2/GLI1/GSC/HIF1A/HOXA7/HOXB2/HOXB6/HOXB7/HOXC9/HOXD10/HOXD3/HYAL1/ID2/INSIG1/INSIG2/IRX5/KCNQ1/KCNQ4/KDM2B/LBX1/LHX1/MDFI/MEF2C/MEGF8/MIB1/MICAL2/MTHFD1/MTHFD1L/MYCN/MYO15A/MYO7A/NAGLU/NDRG4/NDST1/NECTIN3/NIPBL/NKX2-5/NOG/NOTCH1/NR4A3/NTN1/OSR1/OTX1/PAX2/PDGFRA/PDZD7/PHACTR4/PKD2/PLS1/PTK7/RAC1/RARB/RDH10/REST/RNF207/RPL38/RUNX2/SCRIB/SEC24B/SHH/SMAD2/SMAD3/SOBP/SOX11/SPARC/SUFU/TBX2/TFAP2A/TMED2/TULP3/VAX2/WDR19/WNT1/WNT11/WNT16/WNT3A/WNT5A/WNT9B/YAP1/ZEB1/ZIC1",110
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","30/4700","59/18860",0.508474576271186,2.04038946988821,4.61113791287513,1.58798243998581e-05,0.00167214550930506,0.00136677927202989,"ABHD17A/ABHD17C/ABL1/APC/BICD1/CEP192/CEP250/CEP350/CEP72/CEP78/CHAMP1/CRIPT/DISC1/DVL1/GOLGB1/HOOK3/MAP1A/MAPRE1/MAPRE2/MAPRE3/MARK4/MCPH1/PARD6A/PIBF1/PLK1/RAB11A/RAB11FIP3/SNX10/TTK/UBXN2B",30
"GO:0032886","GO:0032886","regulation of microtubule-based process","100/4700","276/18860",0.36231884057971,1.45390070921986,4.37645468991867,1.69165218318835e-05,0.00172734647389456,0.00141189946867375,"ABL1/AKAP9/ALMS1/ANKRD53/APC/APC2/ARHGEF7/ATF5/ATXN7/BBOF1/BICD1/BMERB1/BORA/CAMSAP2/CAMSAP3/CCNF/CCNL1/CCNL2/CDK5R1/CDKN1B/CENATAC/CEP295/CFAP206/CHMP2A/CHMP2B/CHMP5/CHMP6/CHMP7/CKAP2/CLIP1/CLTC/CLXN/CYB5D1/CYLD/DIXDC1/DNAAF1/DYNC1H1/EML3/ERBB2/FES/FKBP4/FNTA/FNTB/FSD1/GEN1/GIT1/GNAI1/GPSM2/GSK3A/HSPA1A/IQCF1/KAT2B/KATNB1/KLHL42/LAMP1/MACF1/MAP1A/MAPRE1/MAPRE2/MAPRE3/MAPT/MARK2/MARK4/MCPH1/MET/NAT10/NPM1/NUBP1/OCLN/ODAD2/PAFAH1B1/PARP3/PDCD6IP/PDE4DIP/PKD1/PLK1/PLK4/RAC1/RAE1/RBM14/RCC1/RHOA/RNF4/RUFY3/SENP6/SKA1/SLAIN1/SPAST/STK11/TAC3/TACC3/TAOK1/TBCD/TEX101/TPX2/TRAF3IP1/TRIM46/WDR62/WNT3A/XRCC3",100
